"jobid" "mutator" "crossover" "repair" "generator" "D" "mu" "eps" "repl" "iters" "time_passed" "entropy" "iters_without_improvement" "repair_operations" "repair_success"
1946 "bf" "on" "deterministic" "uncorr" 2 25 0.5 6 2500 5 36.7495476235416 2089 1861 174
1947 "bf" "on" "deterministic" "uncorr" 2 25 0.5 7 2500 4 36.721687005434 2031 1843 174
1948 "bf" "on" "deterministic" "uncorr" 2 25 0.5 8 2500 4 36.761630371739 2120 1894 171
1949 "bf" "on" "deterministic" "uncorr" 2 25 0.5 9 2500 4 36.761630371739 2088 1821 164
1950 "bf" "on" "deterministic" "uncorr" 2 25 0.5 10 2500 4 36.7461999206589 2081 1812 158
1951 "bf" "on" "deterministic" "uncorr" 2 25 0.9 1 2500 4 35.235665940255 1930 539 10
1952 "bf" "on" "deterministic" "uncorr" 2 25 0.9 2 2500 4 35.5461802654355 1928 639 8
1953 "bf" "on" "deterministic" "uncorr" 2 25 0.9 3 2500 4 35.39791210181 1932 805 20
1954 "bf" "on" "deterministic" "uncorr" 2 25 0.9 4 2500 4 36.2769262853971 1886 810 29
1955 "bf" "on" "deterministic" "uncorr" 2 25 0.9 5 2500 4 35.5379071553891 1984 609 17
1956 "bf" "on" "deterministic" "uncorr" 2 25 0.9 6 2500 4 35.6021493611712 1943 1067 22
1957 "bf" "on" "deterministic" "uncorr" 2 25 0.9 7 2500 4 36.1249975918045 1955 966 24
1958 "bf" "on" "deterministic" "uncorr" 2 25 0.9 8 2500 4 35.660892632592 1918 638 14
1959 "bf" "on" "deterministic" "uncorr" 2 25 0.9 9 2500 4 35.8456569450919 1940 555 8
1960 "bf" "on" "deterministic" "uncorr" 2 25 0.9 10 2500 4 35.4880845445621 1950 847 18
1961 "bf" "on" "deterministic" "uncorr" 2 50 0.1 1 5000 7 36.2892205687149 4556 7415 902
1962 "bf" "on" "deterministic" "uncorr" 2 50 0.1 2 5000 7 36.2953796125977 4537 7628 633
1963 "bf" "on" "deterministic" "uncorr" 2 50 0.1 3 5000 8 36.2652445284338 4519 7402 897
1964 "bf" "on" "deterministic" "uncorr" 2 50 0.1 4 5000 6 36.2986522310262 4576 7564 704
1965 "bf" "on" "deterministic" "uncorr" 2 50 0.1 5 5000 10 36.2888680480708 4523 6829 1370
1966 "bf" "on" "deterministic" "uncorr" 2 50 0.1 6 5000 9 36.2673112637807 4491 7194 1009
1967 "bf" "on" "deterministic" "uncorr" 2 50 0.1 7 5000 7 36.2737902687402 4528 7505 856
1968 "bf" "on" "deterministic" "uncorr" 2 50 0.1 8 5000 6 36.2868069806307 4536 7511 777
1969 "bf" "on" "deterministic" "uncorr" 2 50 0.1 9 5000 6 36.2901403055626 4547 7540 691
1970 "bf" "on" "deterministic" "uncorr" 2 50 0.1 10 5000 6 36.2821479930171 4518 7597 754
1971 "bf" "on" "deterministic" "uncorr" 2 50 0.2 1 5000 13 36.7253421597207 4460 5355 1399
1972 "bf" "on" "deterministic" "uncorr" 2 50 0.2 2 5000 13 36.7217327288993 4591 5413 1408
1973 "bf" "on" "deterministic" "uncorr" 2 50 0.2 3 5000 14 36.7211823883436 4540 5839 1605
1974 "bf" "on" "deterministic" "uncorr" 2 50 0.2 4 5000 14 36.7189038148979 4438 5282 1347
1975 "bf" "on" "deterministic" "uncorr" 2 50 0.2 5 5000 16 36.7237387010673 4486 5449 1457
1976 "bf" "on" "deterministic" "uncorr" 2 50 0.2 6 5000 14 36.718348336342 4537 5459 1393
1977 "bf" "on" "deterministic" "uncorr" 2 50 0.2 7 5000 14 36.7230108852611 4496 5488 1487
1978 "bf" "on" "deterministic" "uncorr" 2 50 0.2 8 5000 15 36.7177908786819 4482 5047 1272
1979 "bf" "on" "deterministic" "uncorr" 2 50 0.2 9 5000 12 36.7101904720438 4536 5353 1394
1980 "bf" "on" "deterministic" "uncorr" 2 50 0.2 10 5000 13 36.7240640033588 4456 5466 1443
1981 "bf" "on" "deterministic" "uncorr" 2 50 0.5 1 5000 12 36.7785447580949 4281 3808 370
1982 "bf" "on" "deterministic" "uncorr" 2 50 0.5 2 5000 13 36.7788823154911 4449 3637 334
1983 "bf" "on" "deterministic" "uncorr" 2 50 0.5 3 5000 14 36.777883151246 4378 3860 392
1984 "bf" "on" "deterministic" "uncorr" 2 50 0.5 4 5000 13 36.7788823154911 4366 3807 333
1985 "bf" "on" "deterministic" "uncorr" 2 50 0.5 5 5000 14 36.7779956703781 4388 3877 355
1986 "bf" "on" "deterministic" "uncorr" 2 50 0.5 6 5000 14 36.7786572772269 4323 3810 350
1987 "bf" "on" "deterministic" "uncorr" 2 50 0.5 7 5000 15 36.7781081895101 4420 3753 361
1988 "bf" "on" "deterministic" "uncorr" 2 50 0.5 8 5000 14 36.7789948346231 4397 3844 377
1989 "bf" "on" "deterministic" "uncorr" 2 50 0.5 9 5000 14 36.7767714678689 4268 3769 346
1990 "bf" "on" "deterministic" "uncorr" 2 50 0.5 10 5000 14 36.776996506133 4398 3787 375
1991 "bf" "on" "deterministic" "uncorr" 2 50 0.9 1 5000 14 36.3928081855807 3883 1689 39
1992 "bf" "on" "deterministic" "uncorr" 2 50 0.9 2 5000 16 36.537068863951 3859 1884 41
1993 "bf" "on" "deterministic" "uncorr" 2 50 0.9 3 5000 11 36.5499411013305 3912 1703 51
1994 "bf" "on" "deterministic" "uncorr" 2 50 0.9 4 5000 15 36.5497582895329 3890 1688 29
1995 "bf" "on" "deterministic" "uncorr" 2 50 0.9 5 5000 14 36.6299880642268 3885 1823 48
1996 "bf" "on" "deterministic" "uncorr" 2 50 0.9 6 5000 16 36.63826820228 3895 1776 39
1997 "bf" "on" "deterministic" "uncorr" 2 50 0.9 7 5000 16 36.6008373881758 3883 1829 47
1998 "bf" "on" "deterministic" "uncorr" 2 50 0.9 8 5000 14 36.5328346036196 3872 1436 41
1999 "bf" "on" "deterministic" "uncorr" 2 50 0.9 9 5000 15 36.6121662996725 3836 1666 45
2000 "bf" "on" "deterministic" "uncorr" 2 50 0.9 10 5000 15 36.6187677114233 3876 1779 38
2001 "bf" "on" "deterministic" "uncorr" 2 100 0.1 1 10000 21 36.3285737884177 9156 15474 1247
2002 "bf" "on" "deterministic" "uncorr" 2 100 0.1 2 10000 22 36.3255502462354 9242 15566 1287
2003 "bf" "on" "deterministic" "uncorr" 2 100 0.1 3 10000 21 36.3151323531254 9179 15465 1358
2004 "bf" "on" "deterministic" "uncorr" 2 100 0.1 4 10000 23 36.3242753479147 9172 15330 1317
2005 "bf" "on" "deterministic" "uncorr" 2 100 0.1 5 10000 18 36.3338746389816 9192 15747 1029
2006 "bf" "on" "deterministic" "uncorr" 2 100 0.1 6 10000 16 36.3252140998714 9173 15765 897
2007 "bf" "on" "deterministic" "uncorr" 2 100 0.1 7 10000 17 36.3286617344137 9290 15711 1070
2008 "bf" "on" "deterministic" "uncorr" 2 100 0.1 8 10000 19 36.3240473613837 9227 15793 1027
2009 "bf" "on" "deterministic" "uncorr" 2 100 0.1 9 10000 18 36.3315899008381 9156 15656 1031
2010 "bf" "on" "deterministic" "uncorr" 2 100 0.1 10 10000 21 36.3312604851647 9188 15624 1136
2011 "bf" "on" "deterministic" "uncorr" 2 100 0.2 1 10000 36 36.7326535879289 9187 13832 2578
2012 "bf" "on" "deterministic" "uncorr" 2 100 0.2 2 10000 48 36.7317610112117 9209 12329 3060
2013 "bf" "on" "deterministic" "uncorr" 2 100 0.2 3 10000 47 36.7336729290585 9243 12966 3074
2014 "bf" "on" "deterministic" "uncorr" 2 100 0.2 4 10000 42 36.7321528853373 9216 13376 2688
2015 "bf" "on" "deterministic" "uncorr" 2 100 0.2 5 10000 42 36.7321146401307 9264 11949 3135
2016 "bf" "on" "deterministic" "uncorr" 2 100 0.2 6 10000 39 36.7356308729809 9276 13998 2485
2017 "bf" "on" "deterministic" "uncorr" 2 100 0.2 7 10000 37 36.7340369607738 9213 12775 2926
2018 "bf" "on" "deterministic" "uncorr" 2 100 0.2 8 10000 43 36.7340170486288 9199 12224 3131
2019 "bf" "on" "deterministic" "uncorr" 2 100 0.2 9 10000 49 36.735071893103 9133 12565 3090
2020 "bf" "on" "deterministic" "uncorr" 2 100 0.2 10 10000 42 36.7353519140588 9260 13270 2913
2021 "bf" "on" "deterministic" "uncorr" 2 100 0.5 1 10000 55 36.7873341137231 8713 7750 720
2022 "bf" "on" "deterministic" "uncorr" 2 100 0.5 2 10000 54 36.7873341137231 8869 7567 681
2023 "bf" "on" "deterministic" "uncorr" 2 100 0.5 3 10000 54 36.7872552216973 8800 7518 677
2024 "bf" "on" "deterministic" "uncorr" 2 100 0.5 4 10000 52 36.7872552216973 8905 7619 749
2025 "bf" "on" "deterministic" "uncorr" 2 100 0.5 5 10000 61 36.7873341137231 8855 7706 722
2026 "bf" "on" "deterministic" "uncorr" 2 100 0.5 6 10000 47 36.7873341137231 8777 7596 733
2027 "bf" "on" "deterministic" "uncorr" 2 100 0.5 7 10000 59 36.7872552216973 8904 7762 713
2028 "bf" "on" "deterministic" "uncorr" 2 100 0.5 8 10000 55 36.7873341137231 8785 7838 712
2029 "bf" "on" "deterministic" "uncorr" 2 100 0.5 9 10000 50 36.7873341137231 8990 7827 735
2030 "bf" "on" "deterministic" "uncorr" 2 100 0.5 10 10000 55 36.7870974376459 8990 7720 674
2031 "bf" "on" "deterministic" "uncorr" 2 100 0.9 1 10000 54 36.7768705137471 7846 3057 84
2032 "bf" "on" "deterministic" "uncorr" 2 100 0.9 2 10000 48 36.7654006535684 7787 3674 105
2033 "bf" "on" "deterministic" "uncorr" 2 100 0.9 3 10000 58 36.7569326783201 7922 3436 82
2034 "bf" "on" "deterministic" "uncorr" 2 100 0.9 4 10000 58 36.7764808676304 7913 3136 77
2035 "bf" "on" "deterministic" "uncorr" 2 100 0.9 5 10000 55 36.7520447725505 7919 3367 89
2036 "bf" "on" "deterministic" "uncorr" 2 100 0.9 6 10000 57 36.7749007615644 7839 3236 87
2037 "bf" "on" "deterministic" "uncorr" 2 100 0.9 7 10000 60 36.7719761657802 7950 3186 89
2038 "bf" "on" "deterministic" "uncorr" 2 100 0.9 8 10000 53 36.7715242331872 7927 2816 76
2039 "bf" "on" "deterministic" "uncorr" 2 100 0.9 9 10000 57 36.746903638508 7814 3070 84
2040 "bf" "on" "deterministic" "uncorr" 2 100 0.9 10 10000 49 36.7354137624821 7781 3260 75
2041 "bf" "on" "deterministic" "uncorr" 2 200 0.1 1 20000 58 36.3429654839722 18484 31827 1885
2042 "bf" "on" "deterministic" "uncorr" 2 200 0.1 2 20000 61 36.3436989767022 18574 31771 1877
2043 "bf" "on" "deterministic" "uncorr" 2 200 0.1 3 20000 64 36.3421269589216 18528 31913 1799
2044 "bf" "on" "deterministic" "uncorr" 2 200 0.1 4 20000 73 36.3431745188183 18447 31604 1959
2045 "bf" "on" "deterministic" "uncorr" 2 200 0.1 5 20000 72 36.3434647563904 18509 31758 1993
2046 "bf" "on" "deterministic" "uncorr" 2 200 0.1 6 20000 69 36.3450751765853 18588 31756 1892
2047 "bf" "on" "deterministic" "uncorr" 2 200 0.1 7 20000 68 36.3448956213028 18523 31768 1910
2048 "bf" "on" "deterministic" "uncorr" 2 200 0.1 8 20000 72 36.3412955129866 18367 31623 1992
2049 "bf" "on" "deterministic" "uncorr" 2 200 0.1 9 20000 70 36.343356208052 18440 31613 2207
2050 "bf" "on" "deterministic" "uncorr" 2 200 0.1 10 20000 66 36.3434349959745 18597 31874 1848
2051 "bf" "on" "deterministic" "uncorr" 2 200 0.2 1 20000 126 36.7438936736895 18620 28744 4605
2052 "bf" "on" "deterministic" "uncorr" 2 200 0.2 2 20000 138 36.7424086521181 18479 28614 4870
2053 "bf" "on" "deterministic" "uncorr" 2 200 0.2 3 20000 129 36.7443492145867 18628 29199 4691
2054 "bf" "on" "deterministic" "uncorr" 2 200 0.2 4 20000 119 36.7424718204901 18654 30032 3934
2055 "bf" "on" "deterministic" "uncorr" 2 200 0.2 5 20000 82 36.7439557292302 18628 30309 3439
2056 "bf" "on" "deterministic" "uncorr" 2 200 0.2 6 20000 98 36.7431806180793 18601 30203 3489
2057 "bf" "on" "deterministic" "uncorr" 2 200 0.2 7 20000 104 36.7433027502626 18686 30224 3638
2058 "bf" "on" "deterministic" "uncorr" 2 200 0.2 8 20000 107 36.7429276841925 18571 29980 4100
2059 "bf" "on" "deterministic" "uncorr" 2 200 0.2 9 20000 110 36.7440967496904 18435 29331 4458
2060 "bf" "on" "deterministic" "uncorr" 2 200 0.2 10 20000 82 36.7424650004643 18807 30718 3073
2061 "bf" "on" "deterministic" "uncorr" 2 200 0.5 1 20000 223 36.7873341137231 18071 15478 1451
2062 "bf" "on" "deterministic" "uncorr" 2 200 0.5 2 20000 215 36.7873341137231 18037 15464 1480
2063 "bf" "on" "deterministic" "uncorr" 2 200 0.5 3 20000 175 36.7873341137231 17963 15261 1363
2064 "bf" "on" "deterministic" "uncorr" 2 200 0.5 4 20000 216 36.7873341137231 18215 15100 1389
2065 "bf" "on" "deterministic" "uncorr" 2 200 0.5 5 20000 224 36.7873341137231 18018 15184 1394
2066 "bf" "on" "deterministic" "uncorr" 2 200 0.5 6 20000 208 36.7873341137231 18259 15515 1462
2067 "bf" "on" "deterministic" "uncorr" 2 200 0.5 7 20000 211 36.7873341137231 18039 15232 1348
2068 "bf" "on" "deterministic" "uncorr" 2 200 0.5 8 20000 188 36.7873341137231 18091 15488 1403
2069 "bf" "on" "deterministic" "uncorr" 2 200 0.5 9 20000 203 36.7873341137231 18048 15317 1421
2070 "bf" "on" "deterministic" "uncorr" 2 200 0.5 10 20000 210 36.7873341137231 18162 15412 1435
2071 "bf" "on" "deterministic" "uncorr" 2 200 0.9 1 20000 213 36.7871989561977 16031 5552 161
2072 "bf" "on" "deterministic" "uncorr" 2 200 0.9 2 20000 233 36.7871677659995 16087 5465 130
2073 "bf" "on" "deterministic" "uncorr" 2 200 0.9 3 20000 211 36.7871833610986 15905 5758 175
2074 "bf" "on" "deterministic" "uncorr" 2 200 0.9 4 20000 214 36.7872301463959 16126 5520 152
2075 "bf" "on" "deterministic" "uncorr" 2 200 0.9 5 20000 224 36.7872041545641 16227 5479 144
2076 "bf" "on" "deterministic" "uncorr" 2 200 0.9 6 20000 222 36.7872561382277 15955 5737 175
2077 "bf" "on" "deterministic" "uncorr" 2 200 0.9 7 20000 239 36.7873029235249 16328 5390 197
2078 "bf" "on" "deterministic" "uncorr" 2 200 0.9 8 20000 233 36.787188559465 16048 5729 142
2079 "bf" "on" "deterministic" "uncorr" 2 200 0.9 9 20000 224 36.7871781627323 16117 5537 158
2080 "bf" "on" "deterministic" "uncorr" 2 200 0.9 10 20000 244 36.7872457414949 16036 5637 158
2081 "bf" "on" "deterministic" "uncorr" 5 25 0.1 1 2500 1 24.2400754828365 2291 4044 137
2082 "bf" "on" "deterministic" "uncorr" 5 25 0.1 2 2500 1 24.3198432332332 2297 4013 112
2083 "bf" "on" "deterministic" "uncorr" 5 25 0.1 3 2500 1 24.6827359517536 2264 3992 133
2084 "bf" "on" "deterministic" "uncorr" 5 25 0.1 4 2500 1 24.5175126563851 2259 3998 145
2085 "bf" "on" "deterministic" "uncorr" 5 25 0.1 5 2500 1 24.544689514628 2273 3992 114
2086 "bf" "on" "deterministic" "uncorr" 5 25 0.1 6 2500 1 24.4221475404901 2277 4064 129
2087 "bf" "on" "deterministic" "uncorr" 5 25 0.1 7 2500 1 24.1967442370432 2274 4030 137
2088 "bf" "on" "deterministic" "uncorr" 5 25 0.1 8 2500 1 23.9353920032605 2290 4078 108
2089 "bf" "on" "deterministic" "uncorr" 5 25 0.1 9 2500 1 24.1559980095221 2270 3982 139
2090 "bf" "on" "deterministic" "uncorr" 5 25 0.1 10 2500 1 24.3929475957062 2270 4062 116
2091 "bf" "on" "deterministic" "uncorr" 5 25 0.2 1 2500 2 30.2907217501876 2226 3972 182
2092 "bf" "on" "deterministic" "uncorr" 5 25 0.2 2 2500 2 30.1182272731734 2251 3981 187
2093 "bf" "on" "deterministic" "uncorr" 5 25 0.2 3 2500 2 30.3984675058168 2239 3959 181
2094 "bf" "on" "deterministic" "uncorr" 5 25 0.2 4 2500 2 30.280057472793 2249 3928 178
2095 "bf" "on" "deterministic" "uncorr" 5 25 0.2 5 2500 1 30.2338924882133 2201 3967 184
2096 "bf" "on" "deterministic" "uncorr" 5 25 0.2 6 2500 2 30.3891450468564 2218 3987 196
2097 "bf" "on" "deterministic" "uncorr" 5 25 0.2 7 2500 2 30.0737071910339 2251 4010 181
2098 "bf" "on" "deterministic" "uncorr" 5 25 0.2 8 2500 2 29.8742881321205 2225 3939 157
2099 "bf" "on" "deterministic" "uncorr" 5 25 0.2 9 2500 2 30.4396579173702 2187 3931 208
2100 "bf" "on" "deterministic" "uncorr" 5 25 0.2 10 2500 1 30.3967184464103 2240 4002 181
2101 "bf" "on" "deterministic" "uncorr" 5 25 0.5 1 2500 4 36.7001992167166 2154 2342 529
2102 "bf" "on" "deterministic" "uncorr" 5 25 0.5 2 2500 4 36.7025833050488 2150 2507 689
2103 "bf" "on" "deterministic" "uncorr" 5 25 0.5 3 2500 4 36.7001992167166 2182 2682 738
2104 "bf" "on" "deterministic" "uncorr" 5 25 0.5 4 2500 4 36.7040336858022 2129 2581 612
2105 "bf" "on" "deterministic" "uncorr" 5 25 0.5 5 2500 4 36.696364747631 2118 2190 410
2106 "bf" "on" "deterministic" "uncorr" 5 25 0.5 6 2500 4 36.6976429039929 2151 2358 572
2107 "bf" "on" "deterministic" "uncorr" 5 25 0.5 7 2500 5 36.6961925232395 2208 2323 510
2108 "bf" "on" "deterministic" "uncorr" 5 25 0.5 8 2500 4 36.7014773730784 2151 2405 584
2109 "bf" "on" "deterministic" "uncorr" 5 25 0.5 9 2500 4 36.7040336858022 2190 2487 618
2110 "bf" "on" "deterministic" "uncorr" 5 25 0.5 10 2500 5 36.7027555294403 2167 2260 459
2111 "bf" "on" "deterministic" "uncorr" 5 25 0.9 1 2500 4 36.7210081419473 2070 1414 93
2112 "bf" "on" "deterministic" "uncorr" 5 25 0.9 2 2500 4 36.5608144770096 1971 1243 55
2113 "bf" "on" "deterministic" "uncorr" 5 25 0.9 3 2500 4 36.7051904472103 1992 1282 74
2114 "bf" "on" "deterministic" "uncorr" 5 25 0.9 4 2500 4 36.7228656392499 2100 1324 62
2115 "bf" "on" "deterministic" "uncorr" 5 25 0.9 5 2500 4 36.7152763507323 2028 1276 67
2116 "bf" "on" "deterministic" "uncorr" 5 25 0.9 6 2500 4 36.7115414041928 1978 1187 79
2117 "bf" "on" "deterministic" "uncorr" 5 25 0.9 7 2500 4 36.6244326747876 2064 1395 60
2118 "bf" "on" "deterministic" "uncorr" 5 25 0.9 8 2500 4 36.7089253937499 2029 1385 67
2119 "bf" "on" "deterministic" "uncorr" 5 25 0.9 9 2500 4 36.6588961239228 2034 1312 92
2120 "bf" "on" "deterministic" "uncorr" 5 25 0.9 10 2500 4 36.6156777565805 1977 1321 57
2121 "bf" "on" "deterministic" "uncorr" 5 50 0.1 1 5000 3 24.6395658173435 4514 8096 219
2122 "bf" "on" "deterministic" "uncorr" 5 50 0.1 2 5000 3 25.3071501443293 4567 8131 194
2123 "bf" "on" "deterministic" "uncorr" 5 50 0.1 3 5000 3 25.1230619463003 4555 8212 231
2124 "bf" "on" "deterministic" "uncorr" 5 50 0.1 4 5000 3 24.7158564741367 4566 8193 212
2125 "bf" "on" "deterministic" "uncorr" 5 50 0.1 5 5000 4 25.3104739626948 4512 8128 265
2126 "bf" "on" "deterministic" "uncorr" 5 50 0.1 6 5000 3 25.4576682101632 4566 8084 217
2127 "bf" "on" "deterministic" "uncorr" 5 50 0.1 7 5000 3 25.0038985372824 4541 8194 217
2128 "bf" "on" "deterministic" "uncorr" 5 50 0.1 8 5000 3 24.8851332300286 4468 8148 224
2129 "bf" "on" "deterministic" "uncorr" 5 50 0.1 9 5000 3 25.161612305002 4545 8184 207
2130 "bf" "on" "deterministic" "uncorr" 5 50 0.1 10 5000 3 25.0416815957608 4533 8233 238
2131 "bf" "on" "deterministic" "uncorr" 5 50 0.2 1 5000 4 30.7240698844693 4439 8042 368
2132 "bf" "on" "deterministic" "uncorr" 5 50 0.2 2 5000 4 30.741343388111 4459 8046 336
2133 "bf" "on" "deterministic" "uncorr" 5 50 0.2 3 5000 3 30.7290967596715 4459 8161 322
2134 "bf" "on" "deterministic" "uncorr" 5 50 0.2 4 5000 3 30.642011949316 4462 8146 343
2135 "bf" "on" "deterministic" "uncorr" 5 50 0.2 5 5000 4 30.5480181256865 4411 8037 293
2136 "bf" "on" "deterministic" "uncorr" 5 50 0.2 6 5000 4 30.5231595059255 4423 8131 335
2137 "bf" "on" "deterministic" "uncorr" 5 50 0.2 7 5000 4 30.7652053566164 4439 8032 344
2138 "bf" "on" "deterministic" "uncorr" 5 50 0.2 8 5000 4 30.4064542007844 4501 8205 297
2139 "bf" "on" "deterministic" "uncorr" 5 50 0.2 9 5000 4 30.432258172365 4458 8198 297
2140 "bf" "on" "deterministic" "uncorr" 5 50 0.2 10 5000 4 30.6875100629565 4457 8036 341
2141 "bf" "on" "deterministic" "uncorr" 5 50 0.5 1 5000 13 36.723566363817 4497 5485 1379
2142 "bf" "on" "deterministic" "uncorr" 5 50 0.5 2 5000 15 36.726057833281 4556 5661 1496
2143 "bf" "on" "deterministic" "uncorr" 5 50 0.5 3 5000 13 36.7348395948093 4484 5689 1566
2144 "bf" "on" "deterministic" "uncorr" 5 50 0.5 4 5000 15 36.7281163936041 4506 5103 1275
2145 "bf" "on" "deterministic" "uncorr" 5 50 0.5 5 5000 15 36.7293297067062 4487 5161 1200
2146 "bf" "on" "deterministic" "uncorr" 5 50 0.5 6 5000 15 36.7325610213635 4461 5310 1391
2147 "bf" "on" "deterministic" "uncorr" 5 50 0.5 7 5000 13 36.7317735002978 4455 5413 1418
2148 "bf" "on" "deterministic" "uncorr" 5 50 0.5 8 5000 15 36.7316204223979 4504 5214 1328
2149 "bf" "on" "deterministic" "uncorr" 5 50 0.5 9 5000 13 36.7267328352146 4518 5559 1427
2150 "bf" "on" "deterministic" "uncorr" 5 50 0.5 10 5000 14 36.7300047086398 4545 5586 1448
2151 "bf" "on" "deterministic" "uncorr" 5 50 0.9 1 5000 12 36.7738864942658 4130 2910 185
2152 "bf" "on" "deterministic" "uncorr" 5 50 0.9 2 5000 12 36.7670048636824 4132 2832 139
2153 "bf" "on" "deterministic" "uncorr" 5 50 0.9 3 5000 15 36.7765464296047 4256 2846 133
2154 "bf" "on" "deterministic" "uncorr" 5 50 0.9 4 5000 16 36.7731123682848 4178 2871 178
2155 "bf" "on" "deterministic" "uncorr" 5 50 0.9 5 5000 14 36.774336570794 4217 2723 169
2156 "bf" "on" "deterministic" "uncorr" 5 50 0.9 6 5000 14 36.7752097079635 4239 2917 168
2157 "bf" "on" "deterministic" "uncorr" 5 50 0.9 7 5000 14 36.7783332277743 4198 2844 188
2158 "bf" "on" "deterministic" "uncorr" 5 50 0.9 8 5000 15 36.7690031921725 4154 2861 181
2159 "bf" "on" "deterministic" "uncorr" 5 50 0.9 9 5000 14 36.7678260421714 4243 3040 167
2160 "bf" "on" "deterministic" "uncorr" 5 50 0.9 10 5000 18 36.7723382423039 4096 2866 182
2161 "bf" "on" "deterministic" "uncorr" 5 100 0.1 1 10000 11 25.2587292024367 9080 16460 359
2162 "bf" "on" "deterministic" "uncorr" 5 100 0.1 2 10000 10 25.174523004834 9061 16615 375
2163 "bf" "on" "deterministic" "uncorr" 5 100 0.1 3 10000 10 25.4357706042643 8953 16502 429
2164 "bf" "on" "deterministic" "uncorr" 5 100 0.1 4 10000 11 25.3152559160847 9066 16530 384
2165 "bf" "on" "deterministic" "uncorr" 5 100 0.1 5 10000 10 25.1561730557828 9079 16666 404
2166 "bf" "on" "deterministic" "uncorr" 5 100 0.1 6 10000 11 25.2419418057622 9017 16308 398
2167 "bf" "on" "deterministic" "uncorr" 5 100 0.1 7 10000 10 25.3625526159804 9125 16454 360
2168 "bf" "on" "deterministic" "uncorr" 5 100 0.1 8 10000 10 25.1439323886234 9056 16631 425
2169 "bf" "on" "deterministic" "uncorr" 5 100 0.1 9 10000 10 25.5268016978922 9043 16485 415
2170 "bf" "on" "deterministic" "uncorr" 5 100 0.1 10 10000 10 25.1572977304973 9018 16510 419
2171 "bf" "on" "deterministic" "uncorr" 5 100 0.2 1 10000 14 30.9314344325038 8966 16335 601
2172 "bf" "on" "deterministic" "uncorr" 5 100 0.2 2 10000 12 30.9419522703649 8959 16332 603
2173 "bf" "on" "deterministic" "uncorr" 5 100 0.2 3 10000 11 30.8431347066026 8927 16446 592
2174 "bf" "on" "deterministic" "uncorr" 5 100 0.2 4 10000 12 30.844606519304 8914 16373 642
2175 "bf" "on" "deterministic" "uncorr" 5 100 0.2 5 10000 11 30.9059672966924 8976 16373 588
2176 "bf" "on" "deterministic" "uncorr" 5 100 0.2 6 10000 10 30.8102977023056 8917 16412 633
2177 "bf" "on" "deterministic" "uncorr" 5 100 0.2 7 10000 12 30.9344219502417 8947 16485 595
2178 "bf" "on" "deterministic" "uncorr" 5 100 0.2 8 10000 12 30.8760519253706 9009 16432 563
2179 "bf" "on" "deterministic" "uncorr" 5 100 0.2 9 10000 13 30.7582537421695 8862 16506 599
2180 "bf" "on" "deterministic" "uncorr" 5 100 0.2 10 10000 10 30.9055331866538 8951 16414 572
2181 "bf" "on" "deterministic" "uncorr" 5 100 0.5 1 10000 47 36.7448228369477 9264 13007 3142
2182 "bf" "on" "deterministic" "uncorr" 5 100 0.5 2 10000 29 36.7428029452887 9278 14077 2463
2183 "bf" "on" "deterministic" "uncorr" 5 100 0.5 3 10000 40 36.7449839155937 9283 13300 2913
2184 "bf" "on" "deterministic" "uncorr" 5 100 0.5 4 10000 43 36.7451274698319 9373 13510 3046
2185 "bf" "on" "deterministic" "uncorr" 5 100 0.5 5 10000 42 36.7420305507412 9287 13602 2932
2186 "bf" "on" "deterministic" "uncorr" 5 100 0.5 6 10000 50 36.7453789715497 9206 12763 3145
2187 "bf" "on" "deterministic" "uncorr" 5 100 0.5 7 10000 33 36.7439753324349 9233 13135 2898
2188 "bf" "on" "deterministic" "uncorr" 5 100 0.5 8 10000 44 36.7432949812763 9276 12939 3194
2189 "bf" "on" "deterministic" "uncorr" 5 100 0.5 9 10000 45 36.7434264353195 9225 12205 3192
2190 "bf" "on" "deterministic" "uncorr" 5 100 0.5 10 10000 37 36.7434924397561 9309 13688 2899
2191 "bf" "on" "deterministic" "uncorr" 5 100 0.9 1 10000 48 36.7868607615688 8599 5321 309
2192 "bf" "on" "deterministic" "uncorr" 5 100 0.9 2 10000 59 36.7864663014402 8579 5362 345
2193 "bf" "on" "deterministic" "uncorr" 5 100 0.9 3 10000 60 36.7869396535945 8558 5454 332
2194 "bf" "on" "deterministic" "uncorr" 5 100 0.9 4 10000 54 36.7870974376459 8585 5264 301
2195 "bf" "on" "deterministic" "uncorr" 5 100 0.9 5 10000 48 36.7863874094145 8428 5353 332
2196 "bf" "on" "deterministic" "uncorr" 5 100 0.9 6 10000 54 36.786781869543 8624 5439 342
2197 "bf" "on" "deterministic" "uncorr" 5 100 0.9 7 10000 57 36.7867029775173 8545 5539 320
2198 "bf" "on" "deterministic" "uncorr" 5 100 0.9 8 10000 54 36.7869396535945 8680 5505 334
